parameter_set,n_T,temperatures,n_points,logdet_F,cond_number,rel_se_k_meth,rel_se_Ea_meth,rel_se_n,rel_se_k_carb,rel_se_Ea_carb,rel_se_k_crack,rel_se_Ea_crack
"P3 (k_meth, Ea_meth, n)",4,750/800/825/850,24,10.190160618953339,1053.7990223208978,0.9413472733575333,0.24307321535723897,0.3007753372591955,,,,
"P3 (k_meth, Ea_meth, n)",4,600/625/650/675,24,9.879657244863104,6393.9452944295135,2.242266340851786,0.08042682210382422,1.4059537103418938,,,,
"P3 (k_meth, Ea_meth, n)",4,775/800/825/850,24,9.301566780035177,1441.4296824469561,1.094011845051994,0.28355456063201834,0.3417682523589316,,,,
P7 (all three reactions + n),2,700/800,12,29.567388194326995,39768.68480116801,1.6094959081356552,0.40117462638511153,0.6897709753904873,0.3010820494146201,0.08229308629752981,0.5098374311891255,0.10342993652605123
P7 (all three reactions + n),2,725/800,12,29.326017280563207,25513.698465402733,1.3141200009113563,0.3906959089213623,0.37886882717965764,0.26911610857295276,0.08019826167571573,0.4168908617668568,0.0975979249137531
P7 (all three reactions + n),2,675/800,12,28.96543346904869,41162.55433822445,1.6252600770540717,0.38004126096211704,0.8531340381561998,0.37079419484551973,0.10120788329283537,0.507507399876196,0.10984707729230886
P7 (all three reactions + n),2,750/800,12,28.59805030879316,43846.8756509498,1.5469196812997255,0.4814122836830995,0.35495021464799553,0.29322525263325433,0.09085459083485287,0.4507410828131921,0.10282591641202359
P7 (all three reactions + n),2,650/800,12,28.07643972472372,40000.62609829138,1.5422087036401444,0.33594358985517947,0.9522445556168897,0.654115843615995,0.17617193301655584,0.6896427976206212,0.142370937675546
P7 (all three reactions + n),2,725/825,12,27.62287986708713,42382.777665002846,1.5374975307277987,0.4016956199010924,0.42398956893487233,0.2644376522153192,0.0676464552655883,1.1052582971310647,0.18956181787214077
P7 (all three reactions + n),2,625/800,12,26.801988124704167,48340.16040934206,1.4156631512214422,0.2846177113251461,0.9880687394860327,1.3782165632437466,0.3699933178675048,1.2800422617822524,0.2486827366568054
P7 (all three reactions + n),2,725/850,12,26.779915988179027,37226.18825388649,1.5908847860407347,0.4069485623505099,0.457296087819222,0.2468364264943464,0.05652002443025171,1.1022939642613674,0.18476241094753457
P7 (all three reactions + n),2,800/850,12,26.71899600619306,127522.93083610771,2.268351473760972,0.5599861594456458,0.8991356736075594,0.33952878022310345,0.07573514849689984,0.36873556568651433,0.05856538950874239
P7 (all three reactions + n),2,750/825,12,26.601346305589182,80597.89604756684,1.7488222879163842,0.461784707342222,0.5760064399506779,0.32795603268073376,0.08706185706439104,1.5533231827003207,0.27007365590577276
P7 (all three reactions + n),2,775/800,12,26.459621328076977,126634.12097415197,2.2841764256059305,0.6800019926246907,0.4486433924163353,0.5773036925764048,0.1655073142525057,0.624658487686844,0.12649203001631126
P7 (all three reactions + n),2,800/825,12,26.22422034930396,161667.78420464395,2.4613020570575963,0.6443612607587691,0.7751770838095539,0.3999951847444833,0.0993873809443462,0.34327540900465675,0.0701512813977397
P7 (all three reactions + n),2,750/850,12,25.993505140799137,78679.5643296241,1.9295273800047597,0.498416259830827,0.6625604045992077,0.27987979379655825,0.06656394084817609,1.5290952877493431,0.2564417311921645
P7 (all three reactions + n),2,700/825,12,25.82810318981948,286294.8117249571,2.970149052778098,0.7512156278837575,1.3317888476720008,1.2614200304161038,0.2884841066430546,3.2627744008743744,0.49810668800640917
P7 (all three reactions + n),2,700/775,12,25.602265628205338,35937.49304857456,1.2200596480165977,0.37366041500352537,0.47786459042049,0.640432741924044,0.19783013212349293,1.643076971199939,0.3454737068731517
P7 (all three reactions + n),2,600/800,12,25.521091747553434,155593.74722327254,1.3218368862506547,0.24012656858062745,1.0006521581221888,2.617196997565348,0.7024392398020695,2.3590159382758618,0.44986163620529107
P7 (all three reactions + n),2,775/850,12,25.2493994835957,97811.79217144747,2.0907251532199544,0.5428209360046073,0.5832903608237331,0.29228314004125955,0.07002973268983372,1.3820305403627249,0.24122451243341025
P7 (all three reactions + n),2,775/825,12,25.16483130293721,123224.9941256391,2.1855371424778656,0.5849549577010135,0.5472508612121444,0.3644174082352807,0.09415366478840743,1.4551929977152291,0.25573593064294303
P7 (all three reactions + n),2,675/775,12,24.730792348745588,54513.91068619425,1.1112502004510951,0.2952653753406807,0.5303405318616297,0.5993225691173787,0.18676272914981845,2.119998666726258,0.4338194654520355
P7 (all three reactions + n),2,725/775,12,24.433831776450578,52804.48092148737,1.8394173233977726,0.6076938225272673,0.3798447504834789,0.3508940357096149,0.11862440791640137,1.247730775846989,0.2740576296466663
P7 (all three reactions + n),2,650/775,12,23.948244014687077,60680.91527879162,1.0032844904166538,0.23792711587703305,0.5562231908238897,0.7196306722361442,0.22351489549697467,2.2630184482258286,0.4604680857523645
P7 (all three reactions + n),2,675/825,12,23.68873422831983,344647.159665331,2.3960520061903234,0.599538040048061,1.3635720673774474,1.2375584033125038,0.2850276923828868,4.739172276492951,0.730479541667591
P7 (all three reactions + n),2,700/850,12,22.827128535140776,1659607.712384755,7.889907330241866,1.801561598818878,3.7230336490677742,3.0401867423810374,0.6330402527066744,7.946776353053796,1.1370657806244753
P7 (all three reactions + n),2,625/775,12,22.707423211686887,63819.48001014625,0.9123547825501319,0.2008378708506154,0.55886932371851,1.3129135533272187,0.4053449714845425,2.308037215991337,0.4696854042288935
P7 (all three reactions + n),2,650/825,12,22.105751379822074,381144.1521480134,2.2806615292964336,0.5531079861796981,1.4695603192002895,1.2327004029234958,0.2860118331003687,5.247015320581984,0.8140936641301643
P7 (all three reactions + n),2,750/775,12,21.905848039251023,118803.38031344922,2.453864321229523,0.8360725966866626,0.45611139829735586,0.5802230606170891,0.19256125106297442,1.89978591458797,0.4088862965779971
P7 (all three reactions + n),2,700/750,12,21.71274429081837,74992.46371953758,1.1536977625596612,0.39639885559764737,0.547838915361161,1.1598163514513737,0.44250882111168877,3.33192591625142,0.9377283239256182
P7 (all three reactions + n),2,600/775,12,21.094656777701843,120531.69933560534,0.8830710182986904,0.19428535821680926,0.5596336454534798,2.936641625577773,0.9053375904789299,2.4209301576686646,0.4976863684561702
P7 (all three reactions + n),2,675/750,12,20.51571624469694,179861.1251048344,1.275277993554232,0.46901945920030713,0.5788498750572911,1.4111554479538688,0.5293071200470013,5.6739974276128775,1.4887276975274952
P7 (all three reactions + n),2,625/825,12,20.35670192590556,417990.7133499121,2.125775291811156,0.5040975663911671,1.5615083958200549,1.70946281880166,0.39827125246475803,5.523547640851462,0.8599996240921076
P7 (all three reactions + n),2,725/750,12,20.20038913827426,53637.60190000902,2.4648468846823115,0.9975926368998526,0.3512021311335076,0.5352907054698773,0.2104054464147434,1.7937353420301956,0.47840432926526905
P7 (all three reactions + n),2,675/725,12,19.456726184476736,7360.845666987254,0.983430397558804,0.3920442973164894,0.4903702803279025,0.568319085603079,0.29300040348899,1.9047010049630044,0.7350080327436135
P7 (all three reactions + n),2,650/725,12,19.408044669694757,6801.803219019852,0.9650436984802525,0.27293661071351266,0.5257007439666499,0.6741401830863898,0.3345661194455911,1.927624944041434,0.7353699653911147
P7 (all three reactions + n),2,675/850,12,19.161033306489305,4994648.079855849,9.214372604117514,2.0989057593727174,5.7821388304468355,4.734481804860394,0.9866707488322876,18.248658628079998,2.611776697858725
P7 (all three reactions + n),2,650/750,12,19.000844558296357,490959.5604958784,1.5339749470143413,0.5761217466701487,0.6522322424805527,1.9896851789414485,0.7400637226367454,9.536268994295122,2.446910692897816
P7 (all three reactions + n),2,625/725,12,18.493500836502406,6777.265771766193,0.9877535527700763,0.21705366345296656,0.5438712756308981,1.2137356903559815,0.5715022537598067,1.9346707656844842,0.734188473909287
P7 (all three reactions + n),2,700/725,12,18.42223253592919,12991.867229216421,1.3573436276954465,0.7436189030910355,0.4368898359848009,0.7040390148964057,0.34464589961025677,1.9393708015653617,0.7777278878656338
P7 (all three reactions + n),2,600/825,12,18.329383394122495,485020.81545250607,1.9169957565630744,0.44823320081372797,1.6118703960916372,3.614113104524256,0.8430750410776385,5.740122317543417,0.8965981802400271
P7 (all three reactions + n),2,625/750,12,16.95915643021081,1190996.3423180287,1.733470328211696,0.6684973035831724,0.7717805774975415,2.977231765003917,1.1041209559466045,14.952546595494079,3.8167944067606236
P7 (all three reactions + n),2,600/725,12,16.71559221740501,19071.395412094615,1.1693152789956176,0.21893112042418214,0.589257532746799,3.157196158959984,1.4595141180441211,2.0290170475467804,0.7530254110609855
P7 (all three reactions + n),2,650/850,12,16.57377009257766,5569475.674007871,8.432347580597902,1.9162904689836024,6.085609504889928,4.487311857276132,0.9358657328267691,20.60593742818454,2.9515554769728953
P7 (all three reactions + n),2,825/850,12,16.478316408200588,800359.9954673229,4.3190574382422415,1.0818363315620114,1.6819414677841615,0.9709269471364333,0.21416874077093412,4.911275840715041,0.7415628034746788
P7 (all three reactions + n),2,600/750,12,14.435572275894454,2172966.766973327,1.7909514798928174,0.7044843090406673,0.8990408714210921,4.591866177983894,1.6937915219160133,20.313483329629587,5.184139208554375
P7 (all three reactions + n),2,625/850,12,13.451159384197034,7251818.29426156,9.127365784430307,2.0628831166105126,7.162747594034844,5.056462783075765,1.056763400870383,24.788836236245775,3.552696393051771
P7 (all three reactions + n),2,600/850,12,9.890394948416883,12793391.897728078,9.937671224188552,2.226612683876672,8.291048127414063,6.7306240254944365,1.4115901383869203,34.17240136318138,4.8985348954326025
P7 (all three reactions + n),2,650/700,12,8.626129218432038,407320.3532252046,6.241531192389751,0.8474691295101644,4.556491336184174,3.9329033442873897,1.6876221571753847,18.253900940453118,6.457642188029088
P7 (all three reactions + n),2,675/700,12,7.797042097014352,546947.8556793275,5.512065901659934,1.3354165280325545,4.572727536468494,4.37481654171575,1.8787782242848918,19.869175017255774,6.830754559083064
P7 (all three reactions + n),2,625/700,12,7.325230718150307,512515.23894225515,6.853209902950917,0.8032513369556269,4.719989943922002,4.522564089216535,2.2815088122219644,21.200402081405755,8.455570095553808
P7 (all three reactions + n),2,600/700,12,4.569780672192537,1261800.2560807026,7.094118313909383,1.0929164858244218,4.733718131745848,6.396186720592838,3.838486506407283,33.55768549388266,14.967948522098206
P7 (all three reactions + n),2,650/675,12,-1.0603069517758517,981141.0384425308,15.204854211695444,1.5976078206982425,11.186958965498325,8.057843792052411,3.419112088412639,36.775318427066786,12.23694922570158
P7 (all three reactions + n),2,625/675,12,-1.1495134783480312,1407249.544940462,20.657084833049087,1.4545792069899157,15.007132003618112,10.605732135957831,3.335984836160651,45.81025223950824,12.555882136740797
P7 (all three reactions + n),2,600/675,12,-3.2923267783244317,1372393.9383075691,21.79755220623411,1.7326082671037337,15.780585090695824,11.449362650593873,4.942690866701702,48.736944937177064,19.263984885983447
P7 (all three reactions + n),2,625/650,12,-8.639663168869678,1589708.7616206105,20.40912828176075,2.8145783260093653,15.029019279739014,10.621923437301472,6.893650720480085,48.37117441849888,24.29056245269327
P7 (all three reactions + n),2,600/650,12,-9.056134666606429,1632816.1978750618,21.46201770204423,2.4535429161150426,15.805994557915891,11.145327962394944,7.23782143067341,50.74082674978714,27.881171966877904
P7 (all three reactions + n),2,600/625,12,-19.05385084956206,20945199.836415604,64.18573146542887,5.595969362801819,47.01027638798566,35.738788424326096,14.838886054589445,177.51797699224346,56.81192604841428
P7 (all three reactions + n),3,600/725/800,18,33.94648131915054,3919.3543973927835,0.44947912789326183,0.0691005623697145,0.304258655836757,0.2548871186798588,0.07478858451545964,0.41559354096010087,0.0974959956489626
P7 (all three reactions + n),3,625/725/800,18,33.81705810421519,4234.6563678859975,0.47475731358756706,0.08295194160415163,0.30912999048082646,0.2520086873841839,0.07394390815486672,0.41403505611047947,0.09718182101585582
P7 (all three reactions + n),3,600/750/800,18,33.80006347800065,4828.410772859445,0.43258547775915573,0.08811427945175841,0.3183084321319636,0.2742124044988385,0.08230752526989307,0.4502720843198571,0.10107082250245034
P7 (all three reactions + n),3,600/700/800,18,33.78333046148994,6819.602865801775,0.5697565741878393,0.07347235226463958,0.3761598998843425,0.2849264004105245,0.07908121848309624,0.5040280035422592,0.10326962733050926
P7 (all three reactions + n),3,625/750/800,18,33.71969333163857,5508.35457086816,0.47642466503586045,0.10721731850500743,0.32307280964860946,0.2714569772642442,0.08150976685523402,0.4477060022614582,0.10059893097838107
P7 (all three reactions + n),3,625/700/800,18,33.51463472534368,7517.19315457449,0.6166492582234252,0.09245637558335996,0.39506135583977514,0.2818432988725566,0.07818734380483293,0.5011362857928586,0.10285795060103464
P7 (all three reactions + n),3,650/725/800,18,33.432788688799654,4922.868214583533,0.5245857765769815,0.10760545364866615,0.315961334953372,0.240956084529765,0.0709249673886961,0.40785225934494207,0.09613918318080157
P7 (all three reactions + n),3,650/750/800,18,33.416407733604196,6890.222566031425,0.5509672316296247,0.1375075507950573,0.32886194774600347,0.25913720756827713,0.07807524303446149,0.4383248988123005,0.0991696761806195
P7 (all three reactions + n),3,700/800/825,18,33.195334873522526,60653.19745306427,1.3983844859622594,0.34402480395892154,0.5931250745738079,0.20291232729430436,0.05085300644510897,0.31622127068454253,0.06258603143422853
P7 (all three reactions + n),3,700/800/850,18,33.09202288602505,62447.67678730979,1.4835201642195806,0.34573433766235645,0.6479563810263135,0.21300614944805624,0.04799971614957899,0.34221688814197104,0.05216835657991643
P7 (all three reactions + n),3,675/750/800,18,32.9922919532006,9635.695903732798,0.6757347254696178,0.18569044142129515,0.3332294261444767,0.2345983664646305,0.07151651693570821,0.4253819447939798,0.09722876856719039
P7 (all three reactions + n),3,650/700/800,18,32.90735272323483,9546.820380068475,0.7269810750249198,0.1329770060983903,0.43339168190463173,0.27005557866007635,0.07494963236134589,0.4894531943109822,0.10125469216040373
P7 (all three reactions + n),3,725/800/850,18,32.90570714762624,34180.18049839636,1.133525963069663,0.2976975609174904,0.36146212895306307,0.18349274916249997,0.044604704853073135,0.2718268274761909,0.05133881803517623
P7 (all three reactions + n),3,675/725/800,18,32.87789073010862,6570.603750472832,0.6261239986766909,0.15289858573889945,0.325246444117483,0.21881899873629262,0.06521631391500378,0.39979440313812964,0.09459833210293316
