case,config,y_CH4_biogas,H2_electrolysis_tpd,value_type,mode,phi,P2_bar,pressure_order,recycle,h_H2_to_CFR,heat_recovery_fraction,demand_definition,Q1_kW,Q2_kW,Q3_kW,exothermic_pool_kW,high_T_demand_kW,preheat_credit_kW,Q_fired_kW,H2_burned_tpd,H2_exportable_before_heat_tpd,H2_net_after_heat_tpd,self_sufficient_H2,H2_burned_share_of_exportable,C_total_tpd,CO2_carbon_fixed_fraction,CO2_fixed_as_CO2_tpd
"2b_y0.65 kin recycle phi=0 (1.01,1.01,1.01) bar",2b_y0.65,0.65,0.0,kinetic,kinetic,0.0,1.01325,native,True,0.35,0.25,Q1 + Q2+,3130.918467842584,495.3059043294723,-40.281377395618584,40.281377395618584,3626.2243721720565,10.070344348904646,4254.298856262531,3.064303295730235,9.569008432217194,6.504705136486958,True,0.32023206139240684,36.183067519601366,0.0134559420570747,0.9540386084540766
"2b_y0.65 kin recycle phi=0 (1.01,1.01,1.01) bar",2b_y0.65,0.65,0.0,kinetic,kinetic,0.0,1.01325,native,True,0.35,0.5,Q1 only,3130.918467842584,495.3059043294723,-40.281377395618584,40.281377395618584,3130.918467842584,20.140688697809292,3659.738563699735,2.636051044168602,9.569008432217194,6.932957388048592,True,0.27547797275352737,36.183067519601366,0.0134559420570747,0.9540386084540766
"2b_y0.65 kin recycle phi=0 (1.01,1.01,1.01) bar",2b_y0.65,0.65,0.0,kinetic,kinetic,0.0,1.01325,native,True,0.35,0.5,Q1 + Q2+,3130.918467842584,495.3059043294723,-40.281377395618584,40.281377395618584,3626.2243721720565,20.140688697809292,4242.451392322644,3.0557697572968454,9.569008432217194,6.513238674920348,True,0.31934027218625893,36.183067519601366,0.0134559420570747,0.9540386084540766
"2b_y0.65 kin once-through phi=0 (1.01,5,5) bar n=1",2b_y0.65,0.65,0.0,kinetic,kinetic,0.0,5.0,1.0,False,0.35,0.0,Q1 only,2727.980709243213,446.1408266849652,-47.40685066644809,47.40685066644809,2727.980709243213,0.0,3209.3890696978974,2.3116715199918185,8.212475997105832,5.900804477114013,True,0.28148289514714897,31.36820759930369,0.0,0.0
"2b_y0.65 kin once-through phi=0 (1.01,5,5) bar n=1",2b_y0.65,0.65,0.0,kinetic,kinetic,0.0,5.0,1.0,False,0.35,0.0,Q1 + Q2+,2727.980709243213,446.1408266849652,-47.40685066644809,47.40685066644809,3174.121535928178,0.0,3734.2606305037393,2.6897280947537965,8.212475997105832,5.522747902352036,True,0.32751731581336574,31.36820759930369,0.0,0.0
"2b_y0.65 kin once-through phi=0 (1.01,5,5) bar n=1",2b_y0.65,0.65,0.0,kinetic,kinetic,0.0,5.0,1.0,False,0.35,0.25,Q1 only,2727.980709243213,446.1408266849652,-47.40685066644809,47.40685066644809,2727.980709243213,11.851712666612023,3195.445878325413,2.3016284626704446,8.212475997105832,5.910847534435387,True,0.28025999266013857,31.36820759930369,0.0,0.0
"2b_y0.65 kin once-through phi=0 (1.01,5,5) bar n=1",2b_y0.65,0.65,0.0,kinetic,kinetic,0.0,5.0,1.0,False,0.35,0.25,Q1 + Q2+,2727.980709243213,446.1408266849652,-47.40685066644809,47.40685066644809,3174.121535928178,11.851712666612023,3720.3174391312546,2.679685037432422,8.212475997105832,5.5327909596734095,True,0.3262944133263553,31.36820759930369,0.0,0.0
"2b_y0.65 kin once-through phi=0 (1.01,5,5) bar n=1",2b_y0.65,0.65,0.0,kinetic,kinetic,0.0,5.0,1.0,False,0.35,0.5,Q1 only,2727.980709243213,446.1408266849652,-47.40685066644809,47.40685066644809,2727.980709243213,23.703425333224047,3181.5026869529283,2.29158540534907,8.212475997105832,5.920890591756763,True,0.27903709017312806,31.36820759930369,0.0,0.0
"2b_y0.65 kin once-through phi=0 (1.01,5,5) bar n=1",2b_y0.65,0.65,0.0,kinetic,kinetic,0.0,5.0,1.0,False,0.35,0.5,Q1 + Q2+,2727.980709243213,446.1408266849652,-47.40685066644809,47.40685066644809,3174.121535928178,23.703425333224047,3706.37424775877,2.669641980111048,8.212475997105832,5.542834016994784,True,0.3250715108393448,31.36820759930369,0.0,0.0
"2b_y0.65 kin recycle phi=0 (1.01,5,5) bar n=1",2b_y0.65,0.65,0.0,kinetic,kinetic,0.0,5.0,1.0,True,0.35,0.0,Q1 only,3158.941867646074,507.1816517030504,-192.5931318083813,192.5931318083813,3158.941867646074,0.0,3716.4021972306755,2.6768649514288576,9.34720515383145,6.670340202402592,True,0.28638132012450823,37.152203545115285,0.063539506253029,4.505009152861738
"2b_y0.65 kin recycle phi=0 (1.01,5,5) bar n=1",2b_y0.65,0.65,0.0,kinetic,kinetic,0.0,5.0,1.0,True,0.35,0.0,Q1 + Q2+,3158.941867646074,507.1816517030504,-192.5931318083813,192.5931318083813,3666.1235193491248,0.0,4313.0864933519115,3.1066470887188267,9.34720515383145,6.240558065112623,True,0.33236106810444854,37.152203545115285,0.063539506253029,4.505009152861738
"2b_y0.65 kin recycle phi=0 (1.01,5,5) bar n=1",2b_y0.65,0.65,0.0,kinetic,kinetic,0.0,5.0,1.0,True,0.35,0.25,Q1 only,3158.941867646074,507.1816517030504,-192.5931318083813,192.5931318083813,3158.941867646074,48.14828295209532,3659.7571584635043,2.636064437678985,9.34720515383145,6.711140716152465,True,0.2820163240558012,37.152203545115285,0.063539506253029,4.505009152861738
"2b_y0.65 kin recycle phi=0 (1.01,5,5) bar n=1",2b_y0.65,0.65,0.0,kinetic,kinetic,0.0,5.0,1.0,True,0.35,0.25,Q1 + Q2+,3158.941867646074,507.1816517030504,-192.5931318083813,192.5931318083813,3666.1235193491248,48.14828295209532,4256.44145458474,3.0658465749689534,9.34720515383145,6.281358578862497,True,0.3279960720357414,37.152203545115285,0.063539506253029,4.505009152861738
"2b_y0.65 kin recycle phi=0 (1.01,5,5) bar n=1",2b_y0.65,0.65,0.0,kinetic,kinetic,0.0,5.0,1.0,True,0.35,0.5,Q1 only,3158.941867646074,507.1816517030504,-192.5931318083813,192.5931318083813,3158.941867646074,96.29656590419064,3603.1121196963336,2.5952639239291115,9.34720515383145,6.751941229902338,True,0.277651327987094,37.152203545115285,0.063539506253029,4.505009152861738
"2b_y0.65 kin recycle phi=0 (1.01,5,5) bar n=1",2b_y0.65,0.65,0.0,kinetic,kinetic,0.0,5.0,1.0,True,0.35,0.5,Q1 + Q2+,3158.941867646074,507.1816517030504,-192.5931318083813,192.5931318083813,3666.1235193491248,96.29656590419064,4199.79641581757,3.0250460612190806,9.34720515383145,6.3221590926123685,True,0.32363107596703433,37.152203545115285,0.063539506253029,4.505009152861738
"2b_y0.65 kin once-through phi=0.1 (1.01,1.01,1.01) bar",2b_y0.65,0.65,0.0,kinetic,kinetic,0.1,1.01325,native,False,0.35,0.0,Q1 only,2727.980709243213,311.1127600549154,-8.936379605414778,8.936379605414778,2727.980709243213,0.0,3209.3890696978974,2.3116715199918185,8.345096893695565,6.033425373703746,True,0.27700954817411494,31.36820759930369,0.0,0.0
"2b_y0.65 kin once-through phi=0.1 (1.01,1.01,1.01) bar",2b_y0.65,0.65,0.0,kinetic,kinetic,0.1,1.01325,native,False,0.35,0.0,Q1 + Q2+,2727.980709243213,311.1127600549154,-8.936379605414778,8.936379605414778,3039.093469298128,0.0,3575.4040815272097,2.5753062680265697,8.345096893695565,5.769790625668996,True,0.3086011224114276,31.36820759930369,0.0,0.0
"2b_y0.65 kin once-through phi=0.1 (1.01,1.01,1.01) bar",2b_y0.65,0.65,0.0,kinetic,kinetic,0.1,1.01325,native,False,0.35,0.25,Q1 only,2727.980709243213,311.1127600549154,-8.936379605414778,8.936379605414778,2727.980709243213,2.2340949013536946,3206.7607227551284,2.3097783638052958,8.345096893695565,6.03531852989027,True,0.2767826896713751,31.36820759930369,0.0,0.0
"2b_y0.65 kin once-through phi=0.1 (1.01,1.01,1.01) bar",2b_y0.65,0.65,0.0,kinetic,kinetic,0.1,1.01325,native,False,0.35,0.25,Q1 + Q2+,2727.980709243213,311.1127600549154,-8.936379605414778,8.936379605414778,3039.093469298128,2.2340949013536946,3572.7757345844407,2.5734131118400474,8.345096893695565,5.7716837818555184,True,0.30837426390868783,31.36820759930369,0.0,0.0
"2b_y0.65 kin once-through phi=0.1 (1.01,1.01,1.01) bar",2b_y0.65,0.65,0.0,kinetic,kinetic,0.1,1.01325,native,False,0.35,0.5,Q1 only,2727.980709243213,311.1127600549154,-8.936379605414778,8.936379605414778,2727.980709243213,4.468189802707389,3204.1323758123594,2.307885207618773,8.345096893695565,6.037211686076793,True,0.27655583116863525,31.36820759930369,0.0,0.0
"2b_y0.65 kin once-through phi=0.1 (1.01,1.01,1.01) bar",2b_y0.65,0.65,0.0,kinetic,kinetic,0.1,1.01325,native,False,0.35,0.5,Q1 + Q2+,2727.980709243213,311.1127600549154,-8.936379605414778,8.936379605414778,3039.093469298128,4.468189802707389,3570.1473876416717,2.5715199556535246,8.345096893695565,5.773576938042041,True,0.308147405405948,31.36820759930369,0.0,0.0
"2b_y0.65 kin recycle phi=0.1 (1.01,1.01,1.01) bar",2b_y0.65,0.65,0.0,kinetic,kinetic,0.1,1.01325,native,True,0.35,0.0,Q1 only,3133.029745888718,490.08418029132986,-40.24808315896493,40.24808315896493,3133.029745888718,0.0,3685.9173481043745,2.6549072030891865,9.564676709682375,6.9097695065931894,True,0.2775741704266501,36.20713379162165,0.014699652555242,1.0422188211778232
"2b_y0.65 kin recycle phi=0.1 (1.01,1.01,1.01) bar",2b_y0.65,0.65,0.0,kinetic,kinetic,0.1,1.01325,native,True,0.35,0.0,Q1 + Q2+,3133.029745888718,490.08418029132986,-40.24808315896493,40.24808315896493,3623.113926180048,0.0,4262.4869719765275,3.0702010642735256,9.564676709682375,6.4944756454088495,True,0.32099371023858486,36.20713379162165,0.014699652555242,1.0422188211778232
"2b_y0.65 kin recycle phi=0.1 (1.01,1.01,1.01) bar",2b_y0.65,0.65,0.0,kinetic,kinetic,0.1,1.01325,native,True,0.35,0.25,Q1 only,3133.029745888718,490.08418029132986,-40.24808315896493,40.24808315896493,3133.029745888718,10.062020789741233,3674.0796765870314,2.6463807179808434,9.564676709682375,6.918295991701532,True,0.27668271477507417,36.20713379162165,0.014699652555242,1.0422188211778232
"2b_y0.65 kin recycle phi=0.1 (1.01,1.01,1.01) bar",2b_y0.65,0.65,0.0,kinetic,kinetic,0.1,1.01325,native,True,0.35,0.25,Q1 + Q2+,3133.029745888718,490.08418029132986,-40.24808315896493,40.24808315896493,3623.113926180048,10.062020789741233,4250.649300459185,3.0616745791651816,9.564676709682375,6.503002130517194,True,0.3201022545870088,36.20713379162165,0.014699652555242,1.0422188211778232
"2b_y0.65 kin recycle phi=0.1 (1.01,1.01,1.01) bar",2b_y0.65,0.65,0.0,kinetic,kinetic,0.1,1.01325,native,True,0.35,0.5,Q1 only,3133.029745888718,490.08418029132986,-40.24808315896493,40.24808315896493,3133.029745888718,20.124041579482466,3662.242005069689,2.6378542328725,9.564676709682375,6.926822476809876,True,0.27579125912349817,36.20713379162165,0.014699652555242,1.0422188211778232
"2b_y0.65 kin recycle phi=0.1 (1.01,1.01,1.01) bar",2b_y0.65,0.65,0.0,kinetic,kinetic,0.1,1.01325,native,True,0.35,0.5,Q1 + Q2+,3133.029745888718,490.08418029132986,-40.24808315896493,40.24808315896493,3623.113926180048,20.124041579482466,4238.811628941842,3.053148094056838,9.564676709682375,6.511528615625537,True,0.31921079893543286,36.20713379162165,0.014699652555242,1.0422188211778232
"2b_y0.65 kin once-through phi=0.1 (1.01,5,5) bar n=1",2b_y0.65,0.65,0.0,kinetic,kinetic,0.1,5.0,1.0,False,0.35,0.0,Q1 only,2727.980709243213,387.7230130934673,-45.81583776947516,45.81583776947516,2727.980709243213,0.0,3209.3890696978974,2.3116715199918185,8.087554438242979,5.77588291825116,True,0.2858307214676417,31.36820759930369,0.0,0.0
"2b_y0.65 kin once-through phi=0.1 (1.01,5,5) bar n=1",2b_y0.65,0.65,0.0,kinetic,kinetic,0.1,5.0,1.0,False,0.35,0.0,Q1 + Q2+,2727.980709243213,387.7230130934673,-45.81583776947516,45.81583776947516,3115.70372233668,0.0,3665.5337909843297,2.640225253519586,8.087554438242979,5.447329184723393,True,0.3264553300605881,31.36820759930369,0.0,0.0
"2b_y0.65 kin once-through phi=0.1 (1.01,5,5) bar n=1",2b_y0.65,0.65,0.0,kinetic,kinetic,0.1,5.0,1.0,False,0.35,0.25,Q1 only,2727.980709243213,387.7230130934673,-45.81583776947516,45.81583776947516,2727.980709243213,11.45395944236879,3195.913823295111,2.3019655159338166,8.087554438242979,5.785588922309162,True,0.28463060539644647,31.36820759930369,0.0,0.0
"2b_y0.65 kin once-through phi=0.1 (1.01,5,5) bar n=1",2b_y0.65,0.65,0.0,kinetic,kinetic,0.1,5.0,1.0,False,0.35,0.25,Q1 + Q2+,2727.980709243213,387.7230130934673,-45.81583776947516,45.81583776947516,3115.70372233668,11.45395944236879,3652.058544581543,2.630519249461584,8.087554438242979,5.457035188781395,True,0.32525521398939283,31.36820759930369,0.0,0.0
"2b_y0.65 kin once-through phi=0.1 (1.01,5,5) bar n=1",2b_y0.65,0.65,0.0,kinetic,kinetic,0.1,5.0,1.0,False,0.35,0.5,Q1 only,2727.980709243213,387.7230130934673,-45.81583776947516,45.81583776947516,2727.980709243213,22.90791888473758,3182.438576892324,2.292259511875815,8.087554438242979,5.795294926367164,True,0.2834304893252513,31.36820759930369,0.0,0.0
"2b_y0.65 kin once-through phi=0.1 (1.01,5,5) bar n=1",2b_y0.65,0.65,0.0,kinetic,kinetic,0.1,5.0,1.0,False,0.35,0.5,Q1 + Q2+,2727.980709243213,387.7230130934673,-45.81583776947516,45.81583776947516,3115.70372233668,22.90791888473758,3638.5832981787557,2.6208132454035815,8.087554438242979,5.466741192839397,True,0.32405509791819753,31.36820759930369,0.0,0.0
"2b_y0.65 kin recycle phi=0.1 (1.01,5,5) bar n=1",2b_y0.65,0.65,0.0,kinetic,kinetic,0.1,5.0,1.0,True,0.35,0.0,Q1 only,3161.3480941542007,501.1922861500719,-192.41984613268815,192.41984613268815,3161.3480941542007,0.0,3719.2330519461184,2.6789039707190745,9.342786998532423,6.663883027813348,True,0.28673499365230953,37.17840258171582,0.0648934349794171,4.601003938852222
"2b_y0.65 kin recycle phi=0.1 (1.01,5,5) bar n=1",2b_y0.65,0.65,0.0,kinetic,kinetic,0.1,5.0,1.0,True,0.35,0.0,Q1 + Q2+,3161.3480941542007,501.1922861500719,-192.41984613268815,192.41984613268815,3662.5403803042727,0.0,4308.871035652086,3.103610762085691,9.342786998532423,6.239176236446732,True,0.33219324839292713,37.17840258171582,0.0648934349794171,4.601003938852222
"2b_y0.65 kin recycle phi=0.1 (1.01,5,5) bar n=1",2b_y0.65,0.65,0.0,kinetic,kinetic,0.1,5.0,1.0,True,0.35,0.25,Q1 only,3161.3480941542007,501.1922861500719,-192.41984613268815,192.41984613268815,3161.3480941542007,48.10496153317204,3662.6389795541513,2.638140167232581,9.342786998532423,6.704646831299842,True,0.2823718626622852,37.17840258171582,0.0648934349794171,4.601003938852222
"2b_y0.65 kin recycle phi=0.1 (1.01,5,5) bar n=1",2b_y0.65,0.65,0.0,kinetic,kinetic,0.1,5.0,1.0,True,0.35,0.25,Q1 + Q2+,3161.3480941542007,501.1922861500719,-192.41984613268815,192.41984613268815,3662.5403803042727,48.10496153317204,4252.2769632601185,3.062846958599197,9.342786998532423,6.279940039933226,True,0.3278301174029027,37.17840258171582,0.0648934349794171,4.601003938852222
"2b_y0.65 kin recycle phi=0.1 (1.01,5,5) bar n=1",2b_y0.65,0.65,0.0,kinetic,kinetic,0.1,5.0,1.0,True,0.35,0.5,Q1 only,3161.3480941542007,501.1922861500719,-192.41984613268815,192.41984613268815,3161.3480941542007,96.20992306634407,3606.0449071621847,2.5973763637460876,9.342786998532423,6.745410634786335,True,0.2780087316722608,37.17840258171582,0.0648934349794171,4.601003938852222
"2b_y0.65 kin recycle phi=0.1 (1.01,5,5) bar n=1",2b_y0.65,0.65,0.0,kinetic,kinetic,0.1,5.0,1.0,True,0.35,0.5,Q1 + Q2+,3161.3480941542007,501.1922861500719,-192.41984613268815,192.41984613268815,3662.5403803042727,96.20992306634407,4195.682890868152,3.022083155112704,9.342786998532423,6.32070384341972,True,0.32346698641287835,37.17840258171582,0.0648934349794171,4.601003938852222
"2b_y0.65 kin once-through phi=1 (1.01,1.01,1.01) bar",2b_y0.65,0.65,0.0,kinetic,kinetic,1.0,1.01325,native,False,0.35,0.0,Q1 only,2727.980709243213,130.9805594563032,-7.769400795719712,7.769400795719712,2727.980709243213,0.0,3209.3890696978974,2.3116715199918185,8.034890657944391,5.723219137952572,True,0.28770416654098263,31.36820759930369,0.0,0.0
"2b_y0.65 kin once-through phi=1 (1.01,1.01,1.01) bar",2b_y0.65,0.65,0.0,kinetic,kinetic,1.0,1.01325,native,False,0.35,0.0,Q1 + Q2+,2727.980709243213,130.9805594563032,-7.769400795719712,7.769400795719712,2858.961268699516,0.0,3363.4838455288423,2.4226635178244305,8.034890657944391,5.612227140119961,True,0.3015179199021276,31.36820759930369,0.0,0.0
"2b_y0.65 kin once-through phi=1 (1.01,1.01,1.01) bar",2b_y0.65,0.65,0.0,kinetic,kinetic,1.0,1.01325,native,False,0.35,0.25,Q1 only,2727.980709243213,130.9805594563032,-7.769400795719712,7.769400795719712,2727.980709243213,1.942350198929928,3207.1039518168036,2.310025586198554,8.034890657944391,5.724865071745837,True,0.28749931822837527,31.36820759930369,0.0,0.0
"2b_y0.65 kin once-through phi=1 (1.01,1.01,1.01) bar",2b_y0.65,0.65,0.0,kinetic,kinetic,1.0,1.01325,native,False,0.35,0.25,Q1 + Q2+,2727.980709243213,130.9805594563032,-7.769400795719712,7.769400795719712,2858.961268699516,1.942350198929928,3361.1987276477485,2.4210175840311665,8.034890657944391,5.613873073913225,True,0.3013130715895203,31.36820759930369,0.0,0.0
"2b_y0.65 kin once-through phi=1 (1.01,1.01,1.01) bar",2b_y0.65,0.65,0.0,kinetic,kinetic,1.0,1.01325,native,False,0.35,0.5,Q1 only,2727.980709243213,130.9805594563032,-7.769400795719712,7.769400795719712,2727.980709243213,3.884700397859856,3204.8188339357093,2.3083796524052898,8.034890657944391,5.726511005539102,True,0.28729446991576796,31.36820759930369,0.0,0.0
"2b_y0.65 kin once-through phi=1 (1.01,1.01,1.01) bar",2b_y0.65,0.65,0.0,kinetic,kinetic,1.0,1.01325,native,False,0.35,0.5,Q1 + Q2+,2727.980709243213,130.9805594563032,-7.769400795719712,7.769400795719712,2858.961268699516,3.884700397859856,3358.913609766654,2.419371650237902,8.034890657944391,5.615519007706489,True,0.301108223276913,31.36820759930369,0.0,0.0
"2b_y0.65 kin recycle phi=1 (1.01,1.01,1.01) bar",2b_y0.65,0.65,0.0,kinetic,kinetic,1.0,1.01325,native,True,0.35,0.0,Q1 only,3151.8837435223145,443.4293305214776,-39.948966642037846,39.948966642037846,3151.8837435223145,0.0,3708.0985217909583,2.670883947066848,9.526123164778545,6.855239217711697,True,0.28037470237022055,36.4220256761539,0.0258049576673245,1.8295951186269237
"2b_y0.65 kin recycle phi=1 (1.01,1.01,1.01) bar",2b_y0.65,0.65,0.0,kinetic,kinetic,1.0,1.01325,native,True,0.35,0.0,Q1 + Q2+,3151.8837435223145,443.4293305214776,-39.948966642037846,39.948966642037846,3595.313074043792,0.0,4229.780087110344,3.046642819196083,9.526123164778545,6.479480345582462,True,0.3198198014550769,36.4220256761539,0.0258049576673245,1.8295951186269237
"2b_y0.65 kin recycle phi=1 (1.01,1.01,1.01) bar",2b_y0.65,0.65,0.0,kinetic,kinetic,1.0,1.01325,native,True,0.35,0.25,Q1 only,3151.8837435223145,443.4293305214776,-39.948966642037846,39.948966642037846,3151.8837435223145,9.987241660509461,3696.348825719771,2.6624208292626608,9.526123164778545,6.8637023355158835,True,0.27948629082464255,36.4220256761539,0.0258049576673245,1.8295951186269237
"2b_y0.65 kin recycle phi=1 (1.01,1.01,1.01) bar",2b_y0.65,0.65,0.0,kinetic,kinetic,1.0,1.01325,native,True,0.35,0.25,Q1 + Q2+,3151.8837435223145,443.4293305214776,-39.948966642037846,39.948966642037846,3595.313074043792,9.987241660509461,4218.030391039156,3.0381797013918947,9.526123164778545,6.4879434633866495,True,0.3189313899094988,36.4220256761539,0.0258049576673245,1.8295951186269237
"2b_y0.65 kin recycle phi=1 (1.01,1.01,1.01) bar",2b_y0.65,0.65,0.0,kinetic,kinetic,1.0,1.01325,native,True,0.35,0.5,Q1 only,3151.8837435223145,443.4293305214776,-39.948966642037846,39.948966642037846,3151.8837435223145,19.974483321018923,3684.599129648583,2.6539577114584736,9.526123164778545,6.872165453320071,True,0.2785978792790646,36.4220256761539,0.0258049576673245,1.8295951186269237
"2b_y0.65 kin recycle phi=1 (1.01,1.01,1.01) bar",2b_y0.65,0.65,0.0,kinetic,kinetic,1.0,1.01325,native,True,0.35,0.5,Q1 + Q2+,3151.8837435223145,443.4293305214776,-39.948966642037846,39.948966642037846,3595.313074043792,19.974483321018923,4206.280694967968,3.0297165835877076,9.526123164778545,6.496406581190837,True,0.3180429783639208,36.4220256761539,0.0258049576673245,1.8295951186269237
"2b_y0.65 kin once-through phi=1 (1.01,5,5) bar n=1",2b_y0.65,0.65,0.0,kinetic,kinetic,1.0,5.0,1.0,False,0.35,0.0,Q1 only,2727.980709243213,-32.89076062941445,-34.985868843081434,67.87662947249589,2727.980709243213,0.0,3209.3890696978974,2.3116715199918185,7.181035979596608,4.869364459604789,True,0.321913373858583,31.36820759930369,0.0,0.0
